,index,Unnamed: 0,Time_Stop,Day_Of_Year,Latitude,Longitude,Pressure_Altitude,MSL_GPS_Altitude,Static_Air_Temp,Static_Pressure,CO_DACOM,CO2,H2O_DLH,NO_CL,NO2_CL,O3_CL,HNO3_CITCIMS,HNO3_PM1_NO3_SAGAMC,BC_mass_90_550_nm,OA_PM1_AMS,Sulfate_PM1_AMS,Nitrate_PM1_AMS,Ammonium_PM1_AMS,Smoke_flag,smoke_age,CH2O_ISAF,CH2O_CAMS,jNO2_NO_O3P_CAFS,PAN_GTCIMS,NH3_UIOPTR,convert_ppb_to_molec_cm3,M_molec_cm3,NOx_CL,Longitude_0to360,temperature_K,OA_PM1_AMS_ambient_og,OA_PM1_AMS_ambient,Sulfate_PM1_AMS_ambient,Nitrate_PM1_AMS_ambient,Ammonium_PM1_AMS_ambient,BC_mass_90_550_nm_ambient,DoY_corrected,Time_Stop_corrected,yyyymmdd,RF,year,month,day,hour,minute,second,julfrac,yyyy-mm-dd
5238,30866,30866,84439.0,215.0,47.976037,-117.681431,9806.0,3129.0,6.49,702.08,149.81,402.45,361.98,0.01982,0.12519,57.34,53.4,230.0,0.0,3.09484,0.52855,0.1384,0.089128,,,340.0,284.0,0.0099476,223.5221,0.14,18188821966.260822,1.8188821966260824e+19,0.14501,242.318569,279.64,2.0946434204510167,2.0946434204510167,0.3577321541273167,0.0936716112595225,0.0603234347423318,0.0,215.0,84439.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,19.0,42218.97730324074,2019-08-03
5239,30867,30867,84440.0,215.0,47.976657,-117.679759,9806.0,3128.0,6.46,702.08,150.13,402.49,367.43,0.03656,0.06694,57.393,49.1,230.0,23.9,4.4565,0.5261,0.12051,0.07514,,,406.0,252.0,0.0099341,225.0289,0.3,18190773486.80368,1.819077348680368e+19,0.1035,242.320241,279.61,3.016563038181208,3.016563038181208,0.3561121540193276,0.0815720883498748,0.0508615610207418,16.177685765181394,215.0,84440.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,20.0,42218.977314814816,2019-08-03
5240,30868,30868,84441.0,215.0,47.977311,-117.678117,9806.0,3128.0,6.48,702.08,151.31,402.68,366.53,0.03543,0.08606,57.333,42.5,230.0,0.0,3.50347,0.35414,0.11114,0.09788,,,394.0,226.0,0.0099224,227.2061,0.97,18189472426.582188,1.8189472426582184e+19,0.12149,242.321883,279.63,2.371296358148641,2.3712963581486406,0.2396968982964774,0.0752242426065129,0.0662493149750358,0.0,215.0,84441.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,21.0,42218.977326388886,2019-08-03
5241,30869,30869,84442.0,215.0,47.978,-117.676506,9803.0,3127.0,6.51,702.16,151.44,402.84,369.97,0.02788,0.08844,57.468,55.9,230.0,883.02,4.37835,0.76546,0.073716,0.079784,,,308.0,303.0,0.009913,238.5,0.6,18189593600.986084,1.8189593600986083e+19,0.11632,242.323494,279.66,2.963471807897429,2.9634718078974296,0.51809908528856,0.0498944323297513,0.0540015381870541,597.6691849234501,215.0,84442.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,22.0,42218.97733796296,2019-08-03
5242,30870,30870,84443.0,215.0,47.978727,-117.674934,9800.0,3126.0,6.5,702.24,151.45,402.91,372.84,0.0308,0.06798,57.751,53.0,230.0,0.0,3.40279,0.41428,0.090408,0.079704,,,412.0,298.0,0.0098969,240.263,-0.25,18192316532.302376,1.8192316532302373e+19,0.09878,242.325066,279.65,2.3035120058059246,2.303512005805925,0.2804460321575174,0.0612015179957923,0.053955466223527,0.0,215.0,84443.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,23.0,42218.97734953704,2019-08-03
5243,30871,30871,84444.0,215.0,47.979495,-117.673407,9798.0,3125.0,6.53,702.29,152.09,402.79,369.73,0.02531,0.10156,57.636,44.1,230.0,32.18,3.30419,0.85202,0.08512,0.045568,,,353.0,75.0,0.0098847,239.2154,0.12,18191660292.61113,1.8191660292611123e+19,0.1268699999999999,242.326593,279.67999999999995,2.2366842441256223,2.2366842441256227,0.5767524596587705,0.0576197382293309,0.0308460553528448,21.783401976267264,215.0,84444.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,24.0,42218.97736111111,2019-08-03
5244,30872,30872,84445.0,215.0,47.980304,-117.67193,9798.0,3125.0,6.52,702.29,152.98,402.68,360.39,0.03135,0.07282,57.104,51.4,230.0,0.0,3.62398,0.42763,0.10498,0.098948,,,250.0,244.0,0.0098643,231.5,1.5,18192310761.388348,1.8192310761388347e+19,0.10417,242.32807,279.67,2.4532453635721727,2.4532453635721727,0.2894831966027318,0.0710659822261178,0.0669826329711365,0.0,215.0,84445.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,25.0,42218.97737268519,2019-08-03
5245,30873,30873,84446.0,215.0,47.981153,-117.670509,9798.0,3125.0,6.53,702.29,152.31,402.62,370.06,0.02849,0.06784,57.408,60.3,230.0,46.92,3.84391,0.72185,0.13262,0.0729,,,364.0,167.0,0.0098506,226.3766,0.98,18191660292.61113,1.8191660292611123e+19,0.09633,242.329491,279.67999999999995,2.6020334583776723,2.6020334583776727,0.4886373125098981,0.0897736100090915,0.0493477316367272,31.76125608223928,215.0,84446.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,26.0,42218.97738425926,2019-08-03
5246,30874,30874,84447.0,215.0,47.98204,-117.669146,9798.0,3125.0,6.54,702.29,151.35,402.73,382.63,0.02825,0.09123,57.806,44.9,230.0,28.24,3.67678,0.54517,0.04648,0.08118,,,351.0,218.0,0.0098352,234.0356,1.34,18191009870.34745,1.819100987034745e+19,0.11948,242.330854,279.69,2.488810226586222,2.488810226586223,0.3690252534086922,0.0314622847523451,0.0549506944103997,19.115639445056527,215.0,84447.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,27.0,42218.97739583333,2019-08-03
5247,30875,30875,84448.0,215.0,47.982966,-117.667844,9798.0,3125.0,6.48,702.29,148.11,402.68,413.02,0.02435,0.07808,59.02,66.9,230.0,0.0,3.82082,0.70738,0.13953,0.0874,,,359.0,351.0,0.0098224,249.5,0.72,18194913101.73257,1.819491310173257e+19,0.10243,242.332156,279.63,2.586865760924906,2.5868657609249057,0.4789278484626494,0.0944680407927754,0.0591737028975028,0.0,215.0,84448.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,28.0,42218.97740740741,2019-08-03
5248,30876,30876,84449.0,215.0,47.983927,-117.666606,9798.0,3125.0,6.44,702.29,150.71,402.58,388.05,0.03151,0.05407,58.516,58.8,230.0,0.0,2.64166,0.27636,0.097656,0.047424,,,327.0,559.0,0.0098137,224.1584,-0.13,18197516186.69294,1.819751618669294e+19,0.08558,242.333394,279.59,1.7887776626440604,1.7887776626440604,0.1871348299358405,0.066126932089356,0.0321127593532975,0.0,215.0,84449.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,29.0,42218.97741898148,2019-08-03
5249,30877,30877,84450.0,215.0,47.984923,-117.665433,9798.0,3125.0,6.5,702.29,154.6,402.74,361.88,0.01547,0.10674,57.554,60.6,230.0,18.28,4.38171,0.4341,0.11927,0.093672,,,321.0,505.0,0.0098076,233.3943,0.74,18193611838.50341,1.819361183850341e+19,0.12221,242.334567,279.65,2.966401171631558,2.9664011716315586,0.2938840654916139,0.0807453409149615,0.0634155912986188,12.375491170667363,215.0,84450.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,30.0,42218.97743055556,2019-08-03
5250,30878,30878,84451.0,215.0,47.98595,-117.664328,9797.0,3125.0,6.56,702.32,156.69,402.76,365.28,0.01681,0.08151,57.337,44.9,230.0,118.68,3.41697,0.47024,0.071812,0.087868,,,315.0,625.0,0.0097979,248.271,1.12,18190486182.349403,1.81904861823494e+19,0.0983199999999999,242.335672,279.71,2.312878404170588,2.312878404170588,0.3182960168737733,0.0486081013179215,0.0594760854258776,80.33210973668642,215.0,84451.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,31.0,42218.97744212963,2019-08-03
5251,30879,30879,84452.0,215.0,47.987006,-117.663291,9796.0,3124.0,6.57,702.35,155.66,402.78,364.47,0.0294,0.07578,57.36,65.7,230.0,36.3,2.71131,0.27781,0.089964,0.04686,,,364.0,412.0,0.009788,254.8,0.43,18190612861.04827,1.8190612861048277e+19,0.10518,242.336709,279.72,1.83524409544815,1.83524409544815,0.1880453220607199,0.0608952498249544,0.0317188142679001,24.5709124610494,215.0,84452.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,32.0,42218.9774537037,2019-08-03
5252,30880,30880,84453.0,215.0,47.98809,-117.662324,9795.0,3123.0,6.54,702.37,154.35,402.81,365.93,0.03408,0.04969,57.715,64.2,230.0,0.0,3.19011,0.56339,0.069416,0.0577,,,322.0,365.0,0.0097733,245.7197,-0.08,18193082063.870968,1.8193082063870968e+19,0.08377,242.337676,279.69,2.159629570866857,2.159629570866857,0.3814018024239535,0.0469930022134953,0.039061545288099,0.0,215.0,84453.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,33.0,42218.97746527778,2019-08-03
5253,30881,30881,84454.0,215.0,47.989198,-117.661428,9793.0,3122.0,6.55,702.43,151.86,402.82,371.15,0.02974,0.07652,58.02,35.1,230.0,13.23,3.19524,0.43369,0.088828,0.057208,,,365.0,364.0,0.0097653,237.2869,0.44,18193985703.607487,1.8193985703607484e+19,0.10626,242.338572,279.7,2.163209900454939,2.1632099004549388,0.2936125304291078,0.0601374572919753,0.0387303964601176,8.956844237997409,215.0,84454.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,34.0,42218.977476851855,2019-08-03
5254,30882,30882,84455.0,215.0,47.990329,-117.660603,9791.0,3122.0,6.52,702.48,149.87,402.84,379.02,0.03076,0.0867,58.593,54.7,230.0,59.87,3.37642,0.545,0.078356,0.080072,,,407.0,258.0,0.0097538,226.8,0.88,18197232572.954315,1.819723257295432e+19,0.11746,242.339397,279.67,2.2862785315756917,2.2862785315756917,0.369036375720068,0.0530572738640764,0.0542192305993711,40.539830852037554,215.0,84455.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,35.0,42218.97748842592,2019-08-03
5255,30883,30883,84456.0,215.0,47.991481,-117.659853,9788.0,3121.0,6.53,702.57,152.8,402.87,377.58,0.02594,0.10824,58.453,56.6,230.0,33.82,3.83056,0.76137,0.13795,0.083272,,,386.0,432.0,0.0097462,239.907,0.6,18198913229.263977,1.8198913229263976e+19,0.13418,242.340147,279.67999999999995,2.594030344652745,2.594030344652745,0.5155948173395694,0.0934188437316857,0.0563912573774913,22.90268426970361,215.0,84456.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,36.0,42218.9775,2019-08-03
5256,30884,30884,84457.0,215.0,47.99265,-117.659176,9786.0,3120.0,6.56,702.62,152.33,402.74,372.45,0.02196,0.09462,58.226,50.3,230.0,4.19,3.49468,0.64608,0.084428,0.1005,,,534.0,369.0,0.0097438,246.2575,0.69,18198256352.43527,1.8198256352435263e+19,0.1165799999999999,242.340824,279.71,2.3664891710559584,2.3664891710559584,0.4375053863689475,0.0571720294086761,0.0680554905430894,2.8373383619457195,215.0,84457.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,37.0,42218.97751157408,2019-08-03
5257,30885,30885,84458.0,215.0,47.993836,-117.658572,9784.0,3119.0,6.57,702.67,149.88,402.74,365.78,0.02931,0.06001,58.026,41.1,230.0,0.0,3.40269,0.43773,0.071288,0.062828,,,384.0,294.0,0.0097463,241.5,0.9,18198900746.17041,1.819890074617041e+19,0.08932,242.341428,279.72,2.3042779799828907,2.304277979982891,0.2964277087180762,0.0482757373245932,0.0425466842193573,0.0,215.0,84458.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,38.0,42218.97752314815,2019-08-03
5258,30886,30886,84459.0,215.0,47.995035,-117.658042,9782.0,3119.0,6.6,702.73,150.14,402.76,376.6,0.02044,0.11615,58.54,48.8,230.0,4.17,4.89685,1.03494,0.11011,0.090896,,,423.0,250.0,0.0097519,238.217,0.81,18198502933.239437,1.819850293323943e+19,0.13659,242.341958,279.75,3.316040242820431,3.316040242820431,0.7008388431143646,0.0745640955179263,0.0615527928998041,2.823833242300908,215.0,84459.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,39.0,42218.977534722224,2019-08-03
5259,30887,30887,84460.0,215.0,47.996246,-117.657587,9781.0,3119.0,6.57,702.76,149.52,402.72,379.34,0.03004,0.098,58.51,49.5,230.0,10.57,4.58973,0.85082,0.12167,0.099379,,,354.0,291.0,0.0097576,233.54,0.27,18201231713.86101,1.8201231713861016e+19,0.12804,242.342413,279.72,3.1085313030016377,3.108531303001638,0.576243178404798,0.0824046302584703,0.0673073867876759,7.158847224722873,215.0,84460.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,40.0,42218.97754629629,2019-08-03
5260,30888,30888,84461.0,215.0,47.997466,-117.657206,9779.0,3118.0,6.57,702.81,146.95,402.72,400.87,0.02879,0.0922,58.941,61.8,230.0,100.55,4.28152,0.60305,0.094066,0.13503,,,338.0,290.0,0.0097641,225.8,-0.44,18202526695.91135,1.820252669591135e+19,0.12099,242.342794,279.72,2.8999932176308696,2.89999321763087,0.4084626277332106,0.0637135321123492,0.0914595947646388,68.10532662063564,215.0,84461.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,41.0,42218.97755787037,2019-08-03
5261,30889,30889,84462.0,215.0,47.998694,-117.656898,9778.0,3118.0,6.48,702.84,142.84,402.53,456.35,0.03501,0.06188,60.564,54.6,230.0,0.0,2.67291,0.67607,0.090943,0.052462,,,314.0,389.0,0.0097684,228.0705,-0.12,18209162489.0312,1.82091624890312e+19,0.09689,242.343102,279.63,1.811096684874559,1.811096684874559,0.4580880522513452,0.0616206927328443,0.0355469335974234,0.0,215.0,84462.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,42.0,42218.97756944445,2019-08-03
5262,30890,30890,84463.0,215.0,47.999925,-117.656664,9779.0,3118.0,6.43,702.81,142.84,402.61,454.16,0.03209,0.06266,60.715,70.3,230.0,39.24,2.67287,0.66638,0.12646,0.069834,,,346.0,48.0,0.0097693,230.2959,0.09,18211641631.66293,1.8211641631662928e+19,0.09475,242.343336,279.58,1.8113161555374724,1.811316155537472,0.4515838255235236,0.0856977859114991,0.0473242067163026,26.591658383419475,215.0,84463.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,43.0,42218.97758101852,2019-08-03
5263,30891,30891,84464.0,215.0,48.00116,-117.656501,9779.0,3119.0,6.41,702.81,142.82,402.42,461.5,0.0206,0.11581,60.827,64.9,230.0,7.01,2.68759,1.02808,0.13725,0.074942,,,366.0,237.0,0.0097775,233.0,-0.22,18212944510.58922,1.821294451058922e+19,0.13641,242.343499,279.56,1.8214217127633363,1.8214217127633363,0.6967458706341857,0.093016468314277,0.0507893637042517,4.750786469093495,215.0,84464.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,44.0,42218.97759259259,2019-08-03
5264,30892,30892,84465.0,215.0,48.002396,-117.656407,9780.0,3119.0,6.41,702.78,141.58,402.26,454.18,0.03767,0.07092,61.096,70.3,,38.44,,,,,,,331.0,493.0,0.0097919,228.6856,0.56,18212167076.66637,1.8212167076666368e+19,0.1085899999999999,242.343593,279.56,,,,,,26.050276260072,215.0,84465.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,45.0,42218.97760416667,2019-08-03
5265,30893,30893,84466.0,215.0,48.003631,-117.656375,9780.0,3119.0,6.44,702.78,141.87,402.36,463.18,0.03313,0.07631,61.105,,498.0,0.0,,,,,,,271.0,274.0,0.0098054,226.752,1.25,18210212911.595016,1.8210212911595016e+19,0.10944,242.343625,279.59,,,,,,0.0,215.0,84466.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,46.0,42218.97761574074,2019-08-03
5266,30894,30894,84467.0,215.0,48.004865,-117.656404,9780.0,3119.0,6.34,702.78,141.52,402.45,491.14,0.02826,0.10089,61.806,,498.0,8.48,,,,,,,267.0,209.0,0.0098177,224.7733,0.78,18216728426.60865,1.8216728426608648e+19,0.12915,242.343596,279.48999999999995,,,,,,5.748222425752268,215.0,84467.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,47.0,42218.977627314816,2019-08-03
5267,30895,30895,84468.0,215.0,48.006095,-117.656489,9781.0,3119.0,6.37,702.76,141.82,402.39,470.73,0.0333,0.07402,61.488,90.2,498.0,38.3,,,,,,,335.0,311.0,0.0098252,220.4,0.56,18214254919.151413,1.8214254919151411e+19,0.10732,242.343511,279.52,,,,,,25.9583756504224,215.0,84468.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,48.0,42218.977638888886,2019-08-03
5268,30896,30896,84469.0,215.0,48.007322,-117.656628,9781.0,3120.0,6.45,702.76,141.68,402.44,423.42,0.03704,0.07355,60.458,78.4,498.0,28.05,,,,,,,401.0,284.0,0.0098361,224.6723,0.49,18209043401.29185,1.8209043401291856e+19,0.11059,242.343372,279.6,,,,,,19.00585121496396,215.0,84469.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,49.0,42218.97765046296,2019-08-03
5269,30897,30897,84470.0,215.0,48.008544,-117.656816,9782.0,3120.0,6.49,702.73,141.87,402.38,424.24,0.02356,0.10925,59.902,93.8,498.0,7.55,,,,,,,364.0,324.0,0.0098445,226.7113,0.27,18205661549.040665,1.8205661549040665e+19,0.13281,242.343184,279.64,,,,,,5.114706823280561,215.0,84470.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,50.0,42218.97766203704,2019-08-03
5270,30898,30898,84471.0,215.0,48.009762,-117.657049,9783.0,3120.0,6.44,702.7,142.44,402.45,427.64,0.02798,0.0971,60.177,71.7,498.0,0.0,,,,,,,394.0,252.0,0.0098477,225.7,0.69,18208139976.91713,1.820813997691713e+19,0.12508,242.342951,279.59,,,,,,0.0,215.0,84471.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,51.0,42218.97767361111,2019-08-03
5271,30899,30899,84472.0,215.0,48.010974,-117.657323,9784.0,3121.0,6.44,702.67,142.85,402.36,424.71,0.03313,0.06948,60.062,69.5,498.0,22.08,,,,,,,359.0,290.0,0.0098546,227.2766,0.44,18207362626.41292,1.820736262641292e+19,0.10261,242.342677,279.59,,,,,,14.959374665170731,215.0,84472.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,52.0,42218.97768518519,2019-08-03
5272,30900,30900,84473.0,215.0,48.01218,-117.657635,9785.0,3122.0,6.43,702.65,142.19,402.15,470.93,0.03652,0.09758,60.381,89.9,498.0,0.0,2.71131,1.07786,0.053355,0.11204,,,379.0,339.0,0.0098649,228.0162,0.88,18207495614.01796,1.8207495614017956e+19,0.1341,242.342365,279.58,1.836947390050657,1.836947390050657,0.7302640103271116,0.036148698598151,0.0759085407353919,0.0,215.0,84473.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,53.0,42218.97769675926,2019-08-03
5273,30901,30901,84474.0,215.0,48.01338,-117.657982,9787.0,3122.0,6.39,702.59,141.49,402.2,477.95,0.03119,0.06266,61.089,77.2,498.0,0.0,2.85154,1.25105,0.047394,0.10542,,,345.0,205.0,0.0098776,228.6,0.66,18208545985.949047,1.8208545985949049e+19,0.0938499999999999,242.342018,279.54,1.9320664708075184,1.9320664708075184,0.8476513597227274,0.0321118968408128,0.0714275259517764,0.0,215.0,84474.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,54.0,42218.97770833333,2019-08-03
5274,30902,30902,84475.0,215.0,48.014575,-117.658359,9788.0,3123.0,6.37,702.57,140.47,402.23,490.3,0.0324,0.07706,61.901,72.3,498.0,0.0,2.65494,0.65364,0.12566,0.080494,,,311.0,286.0,0.009888,227.6737,0.77,18209330466.372887,1.8209330466372884e+19,0.10946,242.341641,279.52,1.798937259025306,1.798937259025306,0.4428941331967205,0.0851448454462699,0.0545412158948914,0.0,215.0,84475.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,55.0,42218.97771990741,2019-08-03
5275,30903,30903,84476.0,215.0,48.015766,-117.658762,9789.0,3124.0,6.29,702.54,140.23,402.14,516.43,0.03436,0.11254,62.993,83.0,498.0,23.9,1.67043,0.63105,0.081268,0.04259,,,375.0,385.0,0.0098976,224.1461,0.7,18213765790.62796,1.821376579062796e+19,0.1469,242.341238,279.44,1.132127545614757,1.1321275456147568,0.4276917246817839,0.0550790762719898,0.0288652096572334,16.198133618405254,215.0,84476.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,56.0,42218.97773148148,2019-08-03
5276,30904,30904,84477.0,215.0,48.016952,-117.659189,9790.0,3124.0,6.21,702.51,140.75,402.14,541.54,0.03049,0.06874,62.56,80.4,498.0,0.0,2.89181,1.15692,0.05022,0.057643,,,379.0,254.0,0.0099084,220.1323,0.49,18218203655.16039,1.8218203655160383e+19,0.09923,242.340811,279.36,1.9603907121772155,1.960390712177215,0.7842891554881074,0.0340447061063969,0.0390768417779975,0.0,215.0,84477.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,57.0,42218.97774305556,2019-08-03
5277,30905,30905,84478.0,215.0,48.018134,-117.659637,9791.0,3124.0,6.19,702.48,140.35,402.16,516.03,0.02231,0.14177,62.879,80.9,498.0,0.0,3.2707,0.82946,0.12336,0.05998,,,437.0,172.0,0.0099197,216.1,0.06,18218729983.81232,1.8218729983812323e+19,0.16408,242.340363,279.34,2.2173085860872126,2.217308586087212,0.5623165621475216,0.0836295555017942,0.0406622952253373,0.0,215.0,84478.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,58.0,42218.97775462963,2019-08-03
5278,30906,30906,84479.0,215.0,48.019311,-117.660104,9792.0,3124.0,6.23,702.46,139.86,402.27,500.92,0.03527,0.08167,62.464,80.8,498.0,0.0,2.32812,0.82207,0.084337,0.045033,,,378.0,303.0,0.0099286,215.3594,0.29,18215602909.03603,1.8215602909036024e+19,0.11694,242.339896,279.38,1.5780335796097935,1.5780335796097935,0.5572109963360234,0.0571648445971647,0.0305240220394858,0.0,215.0,84479.0,20190803,20190803,2019.0,8.0,3.0,23.0,27.0,59.0,42218.9777662037,2019-08-03
5279,30907,30907,84480.0,215.0,48.020485,-117.660588,9792.0,3124.0,6.27,702.46,140.35,402.17,568.18,0.02632,0.10234,62.811,69.8,498.0,7.62,2.13471,0.98881,0.077974,0.082183,,,408.0,319.0,0.0099323,215.415,0.59,18212995278.528687,1.8212995278528688e+19,0.12866,242.339412,279.42,1.446730335614097,1.446730335614097,0.6701338463578542,0.0528443447537012,0.0556968577332627,5.164207389940282,215.0,84480.0,20190803,20190803,2019.0,8.0,3.0,23.0,28.0,0.0,42218.97777777778,2019-08-03
5280,30908,30908,84481.0,215.0,48.021655,-117.661088,9793.0,3125.0,6.16,702.43,142.49,402.32,672.42,0.03014,0.09689,62.876,57.5,498.0,21.85,3.04272,0.59879,0.12577,0.070639,,,397.0,225.0,0.0099304,217.8,0.5,18219389929.823544,1.821938992982354e+19,0.12703,242.338912,279.31,2.062828620249101,2.062828620249101,0.4059529465474836,0.0852664575014228,0.0478900953442236,14.813326678906655,215.0,84481.0,20190803,20190803,2019.0,8.0,3.0,23.0,28.0,1.0,42218.977789351855,2019-08-03
5281,30909,30909,84482.0,215.0,48.022821,-117.661601,9795.0,3125.0,6.04,702.37,143.4,402.33,728.57,0.02791,0.09236,62.46,85.4,498.0,10.14,2.66239,0.75876,0.05581,0.1021,,,449.0,285.0,0.0099368,216.4131,-0.08,18225663965.199577,1.822566396519958e+19,0.12027,242.338399,279.19,1.805603386432979,1.8056033864329792,0.5145826214378386,0.0378497233676601,0.069243088260851,6.876835602008124,215.0,84482.0,20190803,20190803,2019.0,8.0,3.0,23.0,28.0,2.0,42218.97780092592,2019-08-03
5282,30910,30910,84483.0,215.0,48.023984,-117.662126,9797.0,3126.0,6.07,702.32,143.41,402.27,706.98,0.02313,0.10236,62.397,78.5,498.0,8.22,1.95513,0.56152,0.13083,0.090872,,,472.0,330.0,0.0099369,217.5907,0.44,18222408459.51204,1.822240845951204e+19,0.12549,242.337874,279.22,1.325710650661346,1.325710650661346,0.380748617513597,0.0887116071187204,0.0616173749300035,5.573717117754965,215.0,84483.0,20190803,20190803,2019.0,8.0,3.0,23.0,28.0,3.0,42218.9778125,2019-08-03
5283,30911,30911,84484.0,215.0,48.025144,-117.662664,9799.0,3127.0,6.02,702.27,142.74,402.01,674.52,0.03163,0.10078,62.441,69.8,498.0,117.21,2.58697,1.07947,0.059098,0.13809,,,389.0,229.0,0.0099375,221.8,1.66,18224374602.162952,1.8224374602162956e+19,0.13241,242.337336,279.17,1.7543302606724644,1.7543302606724644,0.7320327976312463,0.0400767731149651,0.0936444820373876,79.48489926571223,215.0,84484.0,20190803,20190803,2019.0,8.0,3.0,23.0,28.0,4.0,42218.97782407407,2019-08-03
5284,30912,30912,84485.0,215.0,48.0263,-117.663213,9801.0,3128.0,6.08,702.21,,,621.84,0.03145,0.09288,62.64,72.2,498.0,7.04,2.5589,1.0553,0.071158,0.069108,,,425.0,183.0,0.0099367,213.0778,2.36,18218901904.633774,1.8218901904633768e+19,0.12433,242.336787,279.23,1.7347737433429928,1.734773743342993,0.7154272270701709,0.0482406620144596,0.0468508905603765,4.772678554509622,215.0,84485.0,20190803,20190803,2019.0,8.0,3.0,23.0,28.0,5.0,42218.97783564815,2019-08-03
5285,30913,30913,84486.0,215.0,48.027454,-117.663771,9804.0,3129.0,6.12,702.13,,,581.92,0.02659,0.09595,62.456,95.2,498.0,52.02,1.28446,0.53157,0.066764,0.04396,,,299.0,243.0,0.0099337,215.9097,0.22,18214217091.07422,1.8214217091074216e+19,0.12254,242.336229,279.27,0.8705594240455123,0.8705594240455123,0.3602784617970765,0.0452501669082529,0.0297944601474866,35.25722968317235,215.0,84486.0,20190803,20190803,2019.0,8.0,3.0,23.0,28.0,6.0,42218.977847222224,2019-08-03
5286,30914,30914,84487.0,215.0,48.028606,-117.664336,9807.0,3130.0,6.17,702.05,,,596.1,0.03217,0.09052,62.716,84.7,498.0,63.25,2.40601,0.83153,0.062576,0.072866,,,323.0,356.0,0.0099352,222.5,-0.02,18208881695.609715,1.8208881695609717e+19,0.12269,242.335664,279.32,1.6302268089535512,1.6302268089535512,0.5634151555684084,0.0423992721547613,0.0493714102024552,42.85595058470751,215.0,84487.0,20190803,20190803,2019.0,8.0,3.0,23.0,28.0,7.0,42218.97785879629,2019-08-03
5287,30915,30915,84488.0,215.0,48.029756,-117.66491,9810.0,3130.0,6.15,701.97,,402.66,612.94,0.03181,0.1107,62.316,81.3,498.0,52.53,2.3909,0.94501,0.1139,0.07589,,,360.0,320.0,0.0099334,213.3419,0.94,18208110502.72508,1.820811050272508e+19,0.14251,242.33509,279.29999999999995,1.619920199638888,1.619920199638888,0.6402780492119058,0.0771713207323055,0.0514181872728241,35.590952397436446,215.0,84488.0,20190803,20190803,2019.0,8.0,3.0,23.0,28.0,8.0,42218.97787037037,2019-08-03
5288,30916,30916,84489.0,215.0,48.030903,-117.665492,9812.0,3131.0,6.17,701.91,141.99,402.31,626.5,0.03615,0.08417,61.715,85.0,498.0,12.3,2.3193,0.95026,0.052778,0.063852,,,436.0,197.0,0.0099355,220.6632,1.54,18205250553.330128,1.8205250553330125e+19,0.12032,242.334508,279.32,1.5711618194058683,1.571161819405868,0.6437339846111412,0.0357533645947496,0.0432552168726354,8.332380622900088,215.0,84489.0,20190803,20190803,2019.0,8.0,3.0,23.0,28.0,9.0,42218.97788194445,2019-08-03
