yyyymmdd,yyyy-mm-dd,year,month,day,hour,minute,second,julfrac,Latitude,Longitude,Static_Pressure,MSL_GPS_Altitude,OA_PM1_AMS,Sulfate_PM1_AMS,Nitrate_PM1_AMS,Ammonium_PM1_AMS,BC_mass_90_550_nm,OA_PM1_AMS_ambient,Sulfate_PM1_AMS_ambient,Nitrate_PM1_AMS_ambient,Ammonium_PM1_AMS_ambient,BC_mass_90_550_nm_ambient
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,36.0,42222.959444444445,47.919307,-116.387671,436.77,6878.0,0.67885,0.40217,0.08037,0.02471,0.0,0.3130836589713324,0.18547964223098,0.037066411831076,0.0113961806189609,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,37.0,42222.95945601852,47.919657,-116.389868,435.86,6893.0,0.33408,0.65304,0.00937,0.02769,0.0,0.1538521369262616,0.3007411383450847,0.0043151177053372,0.0127519326852495,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,38.0,42222.95946759259,47.919986,-116.392066,434.94,6909.0,0.45227,0.55099,0.00462,0.0436,33.55,0.2079315795679021,0.2533181971524054,0.0021240495668598,0.0200451430985042,15.424645664101346
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,39.0,42222.95947916667,47.920292,-116.394264,434.03,6925.0,0.30294,0.48897,0.00518,0.02643,0.0,0.1390509913193553,0.2244397016750022,0.0023776461841759,0.0121315035999556,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,40.0,42222.95949074074,47.920572,-116.396463,433.13,6941.0,0.1747,0.35723,0.011516,0.032134,0.0,0.0800470273783486,0.1636817377811532,0.005276597408638,0.0147237045093065,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,41.0,42222.959502314814,47.920824,-116.398662,432.17,6957.0,0.29867,0.39512,0.03303,0.019093,0.0,0.1365892806546235,0.1806982843012518,0.0151054472830288,0.0087317076892179,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,42.0,42222.95951388889,47.921045,-116.400863,431.26,6972.0,0.23247,0.37226,-0.004743,0.038878,0.0,0.1061821975100301,0.1700321970365373,-0.0021663963642193,0.0177577815408222,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,43.0,42222.95952546296,47.921236,-116.403064,430.36,6987.0,0.15981,0.37465,-0.010532,0.024057,0.0,0.0728705629908487,0.1708338428416338,-0.0048024076679783,0.0109695709521985,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,44.0,42222.95953703704,47.921397,-116.405264,429.48,7002.0,0.97624,0.98809,0.019765,0.046729,0.0,0.4444127844994568,0.4498072484594652,0.008997601702073,0.0212723971634793,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,45.0,42222.95954861112,47.921528,-116.407464,428.64,7016.0,0.022366,0.51969,-0.009374,0.02471,6.63,0.0101669353755734,0.2362360120420168,-0.0042611487172773,0.0112324498404014,3.0138058454820595
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,46.0,42222.95956018518,47.921627,-116.409663,427.82,7030.0,0.70339,0.44121,0.027997,0.035292,0.93,0.3192295008727233,0.2002406176943861,0.0127062772230677,0.0160170709631927,0.4220751443887924
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,47.0,42222.95957175926,47.921696,-116.411859,427.02,7043.0,0.11809,0.34012,-0.002384,0.039852,0.0,0.0535068811838743,0.1541092423427839,-0.0010801965004857,0.0180570431784212,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,48.0,42222.95958333334,47.921735,-116.41405,426.22,7057.0,0.38197,0.47173,0.019828,0.027749,0.8,0.172781347768849,0.2133836300835122,0.0089690514007925,0.012552058065392,0.3618741739274793
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,49.0,42222.95959490741,47.921748,-116.416237,425.42,7072.0,0.61053,0.4864,0.019369,0.050019,3.96,0.2756504401040762,0.2196065288628285,0.0087449812038324,0.0225832626792553,1.7879149964983572
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,50.0,42222.95960648148,47.921741,-116.418419,424.62,7086.0,0.78999,0.49825,0.050603,0.041555,0.0,0.3559627294685754,0.2245071835817133,0.0228012784963079,0.0187243271725802,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,51.0,42222.95961805555,47.921719,-116.420595,423.81,7101.0,-0.11965,0.33983,0.031126,0.035915,2.71,-0.0538273719976533,0.1528805334388847,0.0140027645699871,0.0161572090705868,1.21915735991342
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,52.0,42222.95962962963,47.921689,-116.422766,422.98,7115.0,0.39391,0.73846,0.032325,0.12072,2.46,0.1768208686644733,0.3314847012616257,0.01451025508258,0.054189574433691,1.10426071162094
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,53.0,42222.959641203706,47.921654,-116.424936,422.19,7128.0,0.46165,0.49305,-0.002563,0.040506,15.37,0.206784413994307,0.2208492479581784,-0.0011480308741847,0.0181436358133941,6.884601847920501
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,54.0,42222.959652777776,47.921616,-116.427105,421.46,7140.0,0.32671,0.54017,0.019451,0.042851,0.0,0.1461344362166453,0.2416131688994683,0.0087002568603653,0.0191668658024531,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,55.0,42222.95966435185,47.921578,-116.429274,420.78,7150.0,0.4622,0.44044,0.006477,0.027699,0.0,0.2064530987079204,0.1967334547704813,0.0028931127657533,0.0123724456536362,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,56.0,42222.95967592593,47.92154,-116.431444,420.21,7160.0,0.33382,0.44661,0.015395,0.020909,2.66,0.1489656585438138,0.199297683668602,0.0068699488145767,0.0093305462659295,1.187012916321805
